Customer_ID,Customer_Name,Customer_Age,Customer_Gender,Customer_Segment,Customer_Type,Division,District,Purchase_Frequency_Monthly,Customer_Lifetime_Value_BDT
CUST-BD-03440,Meghla Molla,38,Female,Moderate-Spender,Loyal,Sylhet,Sunamganj,3,24208.79
CUST-BD-04485,Zubayer Dey,34,Male,Moderate-Spender,Loyal,Mymensingh,Netrokona,20,57505.05
CUST-BD-04060,Fatema Chowdhury,32,Female,Moderate-Spender,Regular,Rangpur,Gaibandha,15,29236.97
CUST-BD-01371,Sadia Molla,32,Female,High-Value,Regular,Barisal,Barisal,5,206410.36
CUST-BD-03353,Kaniz Nath,40,Female,Moderate-Spender,New,Dhaka,Gazipur,9,32830.05
CUST-BD-01911,Tanvir Hossain,55,Male,Low-Engagement,Regular,Sylhet,Habiganj,2,19862.29
CUST-BD-02797,Milon Sheikh,41,Male,Moderate-Spender,Regular,Barisal,Patuakhali,6,13271.39
CUST-BD-02607,Anwar Saha,27,Male,Moderate-Spender,Loyal,Barisal,Pirojpur,17,41516.23
CUST-BD-02118,Anwar Mia,23,Male,Moderate-Spender,Regular,Chittagong,Noakhali,12,72724.18
CUST-BD-03979,Anika Nath,41,Female,Moderate-Spender,Regular,Barisal,Bhola,7,74050.38
CUST-BD-02055,Kamrul Dey,18,Male,High-Value,Reactivated,Rajshahi,Sirajganj,19,340433.08
CUST-BD-00775,Tasnim Paul,42,Female,High-Value,Loyal,Chittagong,Cox's Bazar,11,143502.71
CUST-BD-03906,Imran Ghosh,31,Male,Low-Engagement,Churned-Risk,Rangpur,Rangpur,2,11843.69
CUST-BD-04601,Shamima Sarkar,32,Female,Moderate-Spender,Loyal,Rajshahi,Natore,20,50465.87
CUST-BD-01636,Mamun Ghosh,30,Male,Moderate-Spender,Regular,Dhaka,Manikganj,8,38726.0
CUST-BD-02962,Rupa Mondal,27,Female,Low-Engagement,New,Rajshahi,Rajshahi,2,18481.54
CUST-BD-02425,Popy Hawlader,18,Female,Low-Engagement,Loyal,Rangpur,Rangpur,20,12251.3
CUST-BD-03799,Sabbir Mia,23,Male,Low-Engagement,Loyal,Mymensingh,Jamalpur,18,8421.0
CUST-BD-03047,Sohel Paul,48,Male,Moderate-Spender,Loyal,Dhaka,Narsingdi,24,71444.25
CUST-BD-03896,Sumaiya Hawlader,47,Female,High-Value,Reactivated,Rajshahi,Bogura,7,415751.19
CUST-BD-02086,Nusrat Ghosh,20,Female,Moderate-Spender,Regular,Khulna,Bagerhat,1,12077.88
CUST-BD-00219,Shamima Begum,29,Female,Moderate-Spender,New,Rangpur,Lalmonirhat,19,42006.14
CUST-BD-04185,Riya Dey,29,Female,Moderate-Spender,New,Chittagong,Chandpur,6,39846.71
CUST-BD-01454,Kaniz Rahman,66,Female,High-Value,Loyal,Chittagong,Feni,11,280684.53
CUST-BD-01135,Sabbir Biswas,32,Male,Low-Engagement,Regular,Chittagong,Cox's Bazar,18,9317.15
CUST-BD-01331,Shafiq Saha,53,Male,Moderate-Spender,New,Dhaka,Manikganj,21,12590.26
CUST-BD-00467,Shahid Sikder,42,Male,High-Value,Loyal,Khulna,Chuadanga,18,437318.4
CUST-BD-01637,Lamiya Roy,23,Female,High-Value,Loyal,Rajshahi,Sirajganj,24,239513.29
CUST-BD-04238,Tasnim Sarkar,30,Female,High-Value,Loyal,Barisal,Pirojpur,1,412729.39
CUST-BD-04504,Hasan Mondal,39,Male,Low-Engagement,Regular,Rangpur,Kurigram,21,6347.38
CUST-BD-01441,Tanvir Biswas,42,Male,High-Value,Regular,Rajshahi,Pabna,21,245930.28
CUST-BD-00550,Milon Ghosh,27,Male,VIP-Platinum,Loyal,Chittagong,Chandpur,14,685908.39
CUST-BD-02549,Shamima Hossain,47,Female,Moderate-Spender,Reactivated,Chittagong,Noakhali,12,16167.88
CUST-BD-03797,Noman Banik,33,Male,Moderate-Spender,New,Chittagong,Chittagong,5,52068.16
CUST-BD-03056,Anwar Mondal,24,Male,Low-Engagement,New,Chittagong,Feni,1,17525.92
CUST-BD-04780,Sumaiya Biswas,18,Female,Moderate-Spender,New,Chittagong,Chittagong,9,35109.21
CUST-BD-00286,Bristy Nath,18,Female,High-Value,Regular,Chittagong,Comilla,13,322325.93
CUST-BD-02658,Sadia Hossain,45,Female,Moderate-Spender,Loyal,Mymensingh,Mymensingh,9,19406.52
CUST-BD-01310,Naim Rahman,40,Male,Moderate-Spender,New,Rangpur,Lalmonirhat,18,61750.26
CUST-BD-01585,Milon Hossain,40,Male,Moderate-Spender,Regular,Rajshahi,Bogura,20,10869.28
CUST-BD-04813,Mamun Bhuiyan,42,Male,High-Value,Regular,Mymensingh,Sherpur,3,216135.78
CUST-BD-01543,Munni Talukder,54,Female,Moderate-Spender,Churned-Risk,Khulna,Jessore,20,32601.35
CUST-BD-01381,Sabrina Sikder,43,Female,High-Value,Loyal,Khulna,Khulna,23,84437.19
CUST-BD-03285,Tasnim Ghosh,18,Female,Moderate-Spender,Loyal,Barisal,Patuakhali,20,58563.65
CUST-BD-01746,Mamun Molla,37,Male,Moderate-Spender,Regular,Rangpur,Rangpur,12,59588.62
CUST-BD-02939,Mitu Banik,18,Female,Low-Engagement,Loyal,Khulna,Bagerhat,9,8540.35
CUST-BD-02882,Bristy Ahmed,18,Female,Low-Engagement,Churned-Risk,Mymensingh,Netrokona,14,15073.75
CUST-BD-04835,Sabrina Mondal,18,Female,Low-Engagement,Loyal,Sylhet,Sunamganj,8,17436.0
CUST-BD-01934,Belal Bhuiyan,33,Male,VIP-Platinum,Regular,Rajshahi,Bogura,12,576086.92
CUST-BD-03155,Tanvir Majumder,22,Male,VIP-Platinum,Churned-Risk,Sylhet,Sunamganj,3,1825849.96
CUST-BD-02979,Sabrina Dey,41,Female,VIP-Platinum,Churned-Risk,Sylhet,Moulvibazar,5,1579058.24
CUST-BD-03997,Lamiya Chowdhury,18,Female,Moderate-Spender,Churned-Risk,Rangpur,Kurigram,23,29679.29
CUST-BD-03139,Naim Sarkar,40,Male,Moderate-Spender,Regular,Chittagong,Feni,12,56589.35
CUST-BD-00415,Milon Talukder,38,Male,Moderate-Spender,Loyal,Rangpur,Rangpur,16,57682.21
CUST-BD-03636,Rahim Majumder,38,Male,Moderate-Spender,Regular,Barisal,Barisal,24,58255.85
CUST-BD-01567,Mahabub Saha,35,Male,VIP-Platinum,Loyal,Barisal,Patuakhali,23,1764850.32
CUST-BD-01606,Hussain Nath,23,Male,Moderate-Spender,New,Chittagong,Feni,11,23521.18
CUST-BD-01973,Sumaiya Sheikh,42,Female,High-Value,New,Rangpur,Lalmonirhat,7,140926.4
CUST-BD-00563,Liton Ghosh,45,Male,High-Value,Regular,Barisal,Pirojpur,9,260237.06
CUST-BD-02223,Zubayer Ahmed,43,Male,VIP-Platinum,Loyal,Dhaka,Narayanganj,1,1442052.87
CUST-BD-00801,Sabrina Sheikh,46,Female,High-Value,Reactivated,Mymensingh,Mymensingh,22,228366.39
CUST-BD-04144,Nasreen Majumder,38,Female,High-Value,Regular,Rangpur,Lalmonirhat,15,219905.34
CUST-BD-01011,Rakib Bhuiyan,50,Male,High-Value,Loyal,Mymensingh,Jamalpur,6,261854.48
CUST-BD-03678,Shafiq Mia,33,Male,Low-Engagement,Loyal,Khulna,Jessore,12,11576.24
CUST-BD-04628,Nadia Mondal,26,Female,High-Value,New,Rangpur,Kurigram,16,295560.02
CUST-BD-00693,Jahangir Dey,22,Male,Moderate-Spender,Loyal,Chittagong,Chandpur,10,54358.14
CUST-BD-03280,Tanvir Nath,41,Male,Moderate-Spender,Regular,Khulna,Jessore,9,10186.39
CUST-BD-00757,Anika Rahman,40,Female,Moderate-Spender,Regular,Chittagong,Cox's Bazar,3,72433.22
CUST-BD-01516,Sumaiya Majumder,33,Female,Moderate-Spender,Loyal,Dhaka,Narayanganj,23,64047.05
CUST-BD-03652,Rifat Hossain,41,Male,Low-Engagement,New,Sylhet,Moulvibazar,12,13468.09
CUST-BD-04716,Shahid Mia,34,Male,Low-Engagement,Churned-Risk,Barisal,Pirojpur,11,19637.64
CUST-BD-00302,Shamima Sheikh,28,Female,Moderate-Spender,Loyal,Barisal,Barisal,22,17655.86
CUST-BD-02900,Tasnim Hawlader,38,Female,Moderate-Spender,Regular,Rajshahi,Natore,8,10055.55
CUST-BD-04425,Rakib Hossain,24,Male,High-Value,New,Sylhet,Sylhet,14,421887.67
CUST-BD-04586,Muntasir Mondal,49,Male,Low-Engagement,Regular,Barisal,Bhola,4,11625.57
CUST-BD-03584,Shamima Mia,20,Female,Moderate-Spender,Churned-Risk,Chittagong,Chittagong,2,31637.72
CUST-BD-00473,Sabbir Majumder,18,Male,Moderate-Spender,Loyal,Rajshahi,Natore,23,37222.07
CUST-BD-01704,Muntasir Hossain,48,Male,Moderate-Spender,Regular,Sylhet,Sunamganj,21,24894.48
CUST-BD-03728,Farhan Rahman,47,Male,Moderate-Spender,Churned-Risk,Mymensingh,Jamalpur,24,68181.33
CUST-BD-02929,Riya Molla,53,Female,Moderate-Spender,Regular,Rajshahi,Pabna,23,24586.48
CUST-BD-03142,Anwar Sikder,18,Male,Low-Engagement,Loyal,Mymensingh,Netrokona,24,19303.13
CUST-BD-04547,Anwar Mondal,33,Male,Low-Engagement,New,Rajshahi,Bogura,5,14499.38
CUST-BD-04732,Anika Das,34,Female,Moderate-Spender,Regular,Barisal,Pirojpur,23,66716.47
CUST-BD-00125,Shayla Hawlader,42,Female,Low-Engagement,Regular,Chittagong,Feni,8,19294.97
CUST-BD-00531,Liton Sheikh,42,Male,VIP-Platinum,Loyal,Mymensingh,Sherpur,17,219278.72
CUST-BD-00315,Shayla Akter,50,Female,Moderate-Spender,Regular,Sylhet,Moulvibazar,11,44274.94
CUST-BD-04466,Kamrul Banik,21,Male,Moderate-Spender,Loyal,Rangpur,Kurigram,15,53252.05
CUST-BD-00591,Sohel Banik,35,Male,Moderate-Spender,Loyal,Chittagong,Chittagong,16,75114.77
CUST-BD-03164,Munni Molla,26,Female,Moderate-Spender,Loyal,Barisal,Bhola,24,53780.36
CUST-BD-00938,Kamrul Sheikh,43,Male,High-Value,Churned-Risk,Mymensingh,Netrokona,13,319040.49
CUST-BD-03960,Tania Begum,37,Female,VIP-Platinum,New,Rajshahi,Pabna,11,1376177.3
CUST-BD-04091,Rahim Das,21,Male,Moderate-Spender,New,Rangpur,Gaibandha,5,33782.68
CUST-BD-02501,Hussain Hawlader,41,Male,High-Value,Regular,Sylhet,Sylhet,2,470412.55
CUST-BD-02914,Sadia Das,44,Female,Low-Engagement,Regular,Dhaka,Dhaka,8,19678.97
CUST-BD-04377,Shayla Mia,18,Female,Moderate-Spender,Loyal,Barisal,Patuakhali,16,41721.14
CUST-BD-01913,Muntasir Banik,42,Male,High-Value,Regular,Chittagong,Feni,12,402642.36
CUST-BD-00676,Zubayer Das,25,Male,Moderate-Spender,Loyal,Khulna,Chuadanga,8,42268.24
CUST-BD-02337,Hasan Hossain,41,Male,VIP-Platinum,Loyal,Khulna,Khulna,19,648518.99
CUST-BD-02045,Shayla Mia,25,Female,Low-Engagement,Loyal,Khulna,Jessore,6,11509.59
CUST-BD-01125,Rahela Paul,54,Female,Low-Engagement,Reactivated,Rajshahi,Pabna,14,9095.44
CUST-BD-02700,Imran Nath,50,Male,High-Value,Regular,Rangpur,Kurigram,6,62052.82
CUST-BD-01162,Rahim Talukder,62,Male,Low-Engagement,Regular,Dhaka,Narayanganj,18,19884.2
CUST-BD-02536,Munni Khan,31,Female,Low-Engagement,Regular,Sylhet,Sylhet,9,2814.32
CUST-BD-01571,Mou Biswas,44,Female,Moderate-Spender,Loyal,Rangpur,Lalmonirhat,2,46327.67
CUST-BD-04672,Mou Ghosh,18,Female,High-Value,Regular,Chittagong,Chandpur,11,363059.81
CUST-BD-01221,Fatema Akter,20,Female,Moderate-Spender,Regular,Mymensingh,Jamalpur,22,22586.45
CUST-BD-03715,Shayla Molla,47,Female,Moderate-Spender,Churned-Risk,Rajshahi,Rajshahi,5,36513.72
CUST-BD-04666,Jannatul Akter,33,Female,Moderate-Spender,Loyal,Rajshahi,Rajshahi,4,43166.05
CUST-BD-02886,Toma Mia,29,Female,High-Value,Reactivated,Sylhet,Sunamganj,7,179876.99
CUST-BD-02634,Fatema Talukder,38,Female,Low-Engagement,Loyal,Sylhet,Sylhet,19,16425.07
CUST-BD-03611,Zubayer Das,35,Male,Moderate-Spender,Loyal,Mymensingh,Sherpur,23,30952.66
CUST-BD-00241,Riya Nath,25,Female,Low-Engagement,Regular,Khulna,Khulna,4,1176.08
CUST-BD-03112,Anwar Khan,31,Male,Moderate-Spender,Loyal,Rajshahi,Rajshahi,11,18644.38
CUST-BD-03663,Tanvir Mia,39,Male,Moderate-Spender,Regular,Sylhet,Sylhet,1,10171.11
CUST-BD-04397,Tasnim Nath,24,Female,Moderate-Spender,New,Sylhet,Moulvibazar,8,44577.17
CUST-BD-01435,Liton Begum,32,Male,Moderate-Spender,New,Khulna,Khulna,14,22921.56
CUST-BD-03752,Puja Saha,38,Female,High-Value,New,Sylhet,Sylhet,10,184716.24
CUST-BD-00834,Rakib Roy,25,Male,VIP-Platinum,Regular,Chittagong,Cox's Bazar,14,585395.55
CUST-BD-02246,Belal Majumder,36,Male,Low-Engagement,Loyal,Barisal,Patuakhali,23,10096.25
CUST-BD-00484,Nadia Banik,37,Female,High-Value,Regular,Barisal,Pirojpur,7,269062.12
CUST-BD-01615,Arif Mia,32,Male,Moderate-Spender,Loyal,Dhaka,Narayanganj,23,16905.55
CUST-BD-00966,Bristy Mondal,52,Female,Moderate-Spender,Churned-Risk,Sylhet,Moulvibazar,10,42866.66
CUST-BD-03887,Shamima Paul,18,Female,High-Value,Regular,Rangpur,Rangpur,11,95187.73
CUST-BD-02521,Milon Chowdhury,37,Male,Moderate-Spender,Reactivated,Sylhet,Moulvibazar,18,64979.61
CUST-BD-00277,Kaniz Chowdhury,37,Female,Low-Engagement,New,Rangpur,Rangpur,18,1317.8
CUST-BD-01215,Muntasir Rahman,31,Male,High-Value,New,Sylhet,Sylhet,19,328144.84
CUST-BD-00361,Karim Das,41,Male,Moderate-Spender,Loyal,Rangpur,Rangpur,22,51432.7
CUST-BD-04909,Shamima Ahmed,38,Female,VIP-Platinum,Loyal,Dhaka,Gazipur,12,547302.77
CUST-BD-03917,Fatema Khan,33,Female,VIP-Platinum,Loyal,Rangpur,Lalmonirhat,22,776303.81
CUST-BD-04498,Shafiq Sarkar,47,Male,Low-Engagement,Regular,Mymensingh,Sherpur,11,6911.89
CUST-BD-01269,Fatema Saha,26,Female,Low-Engagement,New,Mymensingh,Netrokona,22,6479.76
CUST-BD-02836,Nasreen Dey,31,Female,Moderate-Spender,Loyal,Mymensingh,Sherpur,16,70760.46
CUST-BD-01295,Fatema Sikder,35,Female,High-Value,Regular,Barisal,Pirojpur,6,80406.49
CUST-BD-00110,Shayla Paul,34,Female,VIP-Platinum,Loyal,Sylhet,Sunamganj,19,1936683.99
CUST-BD-04364,Farhan Biswas,49,Male,Moderate-Spender,Regular,Sylhet,Moulvibazar,23,74389.39
CUST-BD-02305,Shafiq Biswas,58,Male,Moderate-Spender,Reactivated,Sylhet,Moulvibazar,2,22504.67
CUST-BD-04738,Anwar Molla,35,Male,Moderate-Spender,New,Rajshahi,Bogura,4,76484.64
CUST-BD-03585,Tasnim Rahman,35,Female,Moderate-Spender,Loyal,Dhaka,Gazipur,11,49335.0
CUST-BD-01793,Bristy Bhuiyan,33,Female,High-Value,New,Sylhet,Moulvibazar,12,158866.5
CUST-BD-04575,Popy Biswas,26,Female,Low-Engagement,Loyal,Khulna,Bagerhat,19,6378.09
CUST-BD-03618,Munni Ghosh,31,Female,Moderate-Spender,Loyal,Sylhet,Sunamganj,18,41172.5
CUST-BD-02064,Mou Majumder,33,Female,Moderate-Spender,New,Sylhet,Sunamganj,10,55543.86
CUST-BD-00728,Meghla Begum,39,Female,Moderate-Spender,Reactivated,Sylhet,Habiganj,2,68549.9
CUST-BD-01414,Muntasir Chowdhury,60,Male,High-Value,Loyal,Dhaka,Gazipur,7,93863.96
CUST-BD-01022,Toma Hawlader,28,Female,VIP-Platinum,Loyal,Rangpur,Dinajpur,23,797683.79
CUST-BD-01021,Popy Dey,41,Female,Low-Engagement,Regular,Chittagong,Chandpur,6,11187.45
CUST-BD-01896,Hasan Rahman,30,Male,Low-Engagement,Regular,Rajshahi,Sirajganj,17,17861.9
CUST-BD-02447,Sabbir Nath,38,Male,Low-Engagement,New,Rajshahi,Bogura,6,16684.47
CUST-BD-02389,Laboni Sikder,45,Female,Moderate-Spender,Regular,Rajshahi,Pabna,13,46454.67
CUST-BD-02199,Hussain Begum,27,Male,Low-Engagement,Regular,Mymensingh,Mymensingh,2,16595.49
CUST-BD-00243,Tanvir Majumder,41,Male,Moderate-Spender,Loyal,Khulna,Jessore,10,10985.89
CUST-BD-04090,Liton Islam,30,Male,Low-Engagement,New,Rangpur,Kurigram,6,7676.41
CUST-BD-01510,Anika Chowdhury,52,Female,Low-Engagement,Regular,Rajshahi,Bogura,4,12733.56
CUST-BD-02641,Shayla Molla,56,Female,Moderate-Spender,Loyal,Rangpur,Gaibandha,1,36816.66
CUST-BD-01995,Muntasir Roy,39,Male,VIP-Platinum,Loyal,Barisal,Barisal,4,1599115.84
CUST-BD-04427,Jannatul Bhuiyan,39,Female,High-Value,Regular,Chittagong,Chandpur,9,261078.68
CUST-BD-03405,Anika Mia,40,Female,High-Value,Loyal,Chittagong,Chittagong,11,233714.13
CUST-BD-03651,Farhan Sikder,39,Male,VIP-Platinum,New,Dhaka,Manikganj,13,784869.92
CUST-BD-04405,Arif Sarkar,33,Male,VIP-Platinum,Regular,Barisal,Patuakhali,10,1677491.71
CUST-BD-02492,Arif Islam,26,Male,High-Value,New,Sylhet,Habiganj,9,169028.32
CUST-BD-00242,Anika Chowdhury,33,Female,Moderate-Spender,Reactivated,Mymensingh,Jamalpur,7,69574.18
CUST-BD-03281,Tasnim Banik,24,Female,High-Value,Churned-Risk,Sylhet,Moulvibazar,8,402390.97
CUST-BD-00645,Karim Banik,32,Male,Moderate-Spender,Regular,Rajshahi,Rajshahi,12,22938.8
CUST-BD-02408,Sabbir Molla,44,Male,Moderate-Spender,Regular,Rangpur,Rangpur,4,42245.1
CUST-BD-04108,Anika Biswas,51,Female,High-Value,Loyal,Barisal,Pirojpur,20,288133.75
CUST-BD-01517,Anika Mia,53,Female,VIP-Platinum,Regular,Mymensingh,Jamalpur,15,531452.05
CUST-BD-02767,Lamiya Khan,34,Female,Low-Engagement,Regular,Rangpur,Kurigram,14,16274.22
CUST-BD-00280,Popy Rahman,30,Female,Moderate-Spender,Reactivated,Rajshahi,Pabna,21,57882.91
CUST-BD-01291,Anika Chowdhury,39,Female,High-Value,Churned-Risk,Sylhet,Sunamganj,1,447090.88
CUST-BD-00782,Mamun Molla,18,Male,Low-Engagement,New,Dhaka,Narayanganj,5,7073.94
CUST-BD-01676,Mithila Begum,31,Female,Moderate-Spender,Regular,Sylhet,Moulvibazar,4,51505.6
CUST-BD-00876,Mahabub Sikder,56,Male,Low-Engagement,Regular,Rangpur,Kurigram,19,2795.2
CUST-BD-01139,Nasreen Begum,42,Female,Low-Engagement,Regular,Dhaka,Munshiganj,18,19620.45
CUST-BD-04641,Naim Sheikh,44,Male,Moderate-Spender,Regular,Khulna,Satkhira,8,13309.1
CUST-BD-04669,Nusrat Khan,24,Female,VIP-Platinum,Churned-Risk,Rangpur,Kurigram,13,1879480.3
CUST-BD-04588,Jannatul Majumder,46,Female,Moderate-Spender,Regular,Chittagong,Noakhali,22,19561.66
CUST-BD-03425,Anika Nath,18,Female,High-Value,Loyal,Mymensingh,Sherpur,12,450666.79
CUST-BD-01423,Sabrina Roy,30,Female,Moderate-Spender,Regular,Barisal,Bhola,21,64065.94
CUST-BD-00935,Rifat Majumder,40,Male,Moderate-Spender,Reactivated,Chittagong,Cox's Bazar,5,63408.48
CUST-BD-04074,Shamima Akter,33,Female,Moderate-Spender,Churned-Risk,Khulna,Jessore,15,77768.06
CUST-BD-02863,Shamima Mia,21,Female,Low-Engagement,Loyal,Sylhet,Sunamganj,9,11512.31
CUST-BD-01038,Arif Begum,18,Male,Moderate-Spender,New,Chittagong,Feni,14,75249.07
CUST-BD-00266,Liton Talukder,20,Male,Moderate-Spender,Regular,Barisal,Barisal,3,74555.83
CUST-BD-00321,Kaniz Dey,36,Female,Low-Engagement,New,Chittagong,Cox's Bazar,23,4987.69
CUST-BD-02903,Popy Molla,28,Female,Moderate-Spender,Regular,Barisal,Patuakhali,1,14446.94
CUST-BD-03928,Tania Molla,40,Female,Low-Engagement,Churned-Risk,Rajshahi,Rajshahi,21,16063.78
CUST-BD-02085,Sabbir Sheikh,28,Male,High-Value,Regular,Sylhet,Habiganj,12,289261.26
CUST-BD-04439,Sabbir Biswas,30,Male,High-Value,Churned-Risk,Dhaka,Narsingdi,22,159205.32
CUST-BD-02128,Riya Chowdhury,48,Female,VIP-Platinum,Regular,Khulna,Khulna,11,789187.92
CUST-BD-02555,Puja Hossain,24,Female,Moderate-Spender,Loyal,Sylhet,Sylhet,2,54737.84
CUST-BD-00479,Muntasir Talukder,70,Male,Low-Engagement,Loyal,Khulna,Bagerhat,3,16008.26
CUST-BD-00678,Mou Rahman,56,Female,Low-Engagement,Regular,Barisal,Patuakhali,24,4288.62
CUST-BD-04055,Noman Mia,22,Male,High-Value,Loyal,Rajshahi,Bogura,16,473193.95
CUST-BD-04262,Tasnim Dey,31,Female,High-Value,Churned-Risk,Rangpur,Rangpur,9,403861.18
CUST-BD-03574,Mou Chowdhury,37,Female,Moderate-Spender,Regular,Rajshahi,Rajshahi,17,14295.29
CUST-BD-00594,Arif Ghosh,39,Male,Moderate-Spender,Regular,Rajshahi,Natore,24,53772.75
CUST-BD-01351,Karim Rahman,20,Male,Low-Engagement,New,Barisal,Barisal,24,19888.55
CUST-BD-00724,Rahela Sikder,43,Female,VIP-Platinum,Churned-Risk,Sylhet,Moulvibazar,5,1864668.46
CUST-BD-04562,Muntasir Ahmed,55,Male,High-Value,Loyal,Rajshahi,Bogura,3,297761.26
CUST-BD-00954,Kaniz Mia,52,Female,High-Value,Regular,Chittagong,Noakhali,23,413452.81
CUST-BD-04977,Zubayer Chowdhury,51,Male,High-Value,Loyal,Mymensingh,Mymensingh,13,352014.51
CUST-BD-02106,Sumaiya Sarkar,54,Female,Moderate-Spender,New,Sylhet,Moulvibazar,20,36617.49
CUST-BD-03612,Rahim Mondal,36,Male,Moderate-Spender,Loyal,Khulna,Khulna,1,18331.07
CUST-BD-03426,Tasnim Roy,47,Female,High-Value,Loyal,Rangpur,Dinajpur,19,219311.83
CUST-BD-03849,Jannatul Ghosh,33,Female,Low-Engagement,Loyal,Chittagong,Comilla,8,10299.88
CUST-BD-04482,Mitu Bhuiyan,38,Female,Low-Engagement,Loyal,Barisal,Barisal,24,4238.8
CUST-BD-04918,Nusrat Mia,30,Female,High-Value,Loyal,Rajshahi,Pabna,21,131953.54
CUST-BD-01233,Shahid Nath,33,Male,Moderate-Spender,Loyal,Rajshahi,Rajshahi,22,49267.11
CUST-BD-04631,Mithila Nath,18,Female,High-Value,New,Dhaka,Munshiganj,17,258824.64
CUST-BD-01253,Kaniz Das,18,Female,High-Value,Regular,Chittagong,Chittagong,7,341879.79
CUST-BD-03223,Mitu Biswas,51,Female,Low-Engagement,Loyal,Chittagong,Chittagong,11,13217.08
CUST-BD-01945,Nasreen Sikder,42,Female,Moderate-Spender,New,Sylhet,Sunamganj,6,23629.41
CUST-BD-02935,Imran Majumder,45,Male,Moderate-Spender,Regular,Rajshahi,Natore,17,15831.17
CUST-BD-01449,Rahela Nath,49,Female,High-Value,Regular,Chittagong,Feni,22,257112.82
CUST-BD-02207,Shayla Das,52,Female,Moderate-Spender,Regular,Rajshahi,Pabna,17,70995.0
CUST-BD-03959,Sadia Islam,48,Female,Moderate-Spender,Loyal,Dhaka,Manikganj,9,38062.07
CUST-BD-00612,Farhan Islam,34,Male,Low-Engagement,New,Barisal,Pirojpur,8,12840.46
CUST-BD-01655,Lamiya Mondal,39,Female,Low-Engagement,New,Rajshahi,Pabna,2,5999.15
CUST-BD-03380,Popy Hawlader,26,Female,Low-Engagement,Churned-Risk,Chittagong,Cox's Bazar,17,17840.76
CUST-BD-02753,Shamima Nath,29,Female,Moderate-Spender,Regular,Khulna,Khulna,23,79612.27
CUST-BD-00806,Arif Biswas,31,Male,High-Value,Loyal,Chittagong,Feni,20,355148.35
CUST-BD-01199,Farhan Khan,37,Male,Moderate-Spender,Reactivated,Barisal,Barisal,16,20535.44
CUST-BD-01849,Toma Rahman,46,Female,High-Value,Churned-Risk,Khulna,Chuadanga,3,361200.87
CUST-BD-01779,Rupa Sheikh,29,Female,Low-Engagement,Loyal,Dhaka,Narsingdi,16,15536.06
CUST-BD-01314,Bristy Talukder,41,Female,Low-Engagement,Regular,Chittagong,Feni,12,3241.86
CUST-BD-03525,Hasan Paul,28,Male,High-Value,New,Barisal,Barisal,21,421729.59
CUST-BD-03957,Shayla Das,33,Female,Low-Engagement,Regular,Mymensingh,Netrokona,9,15488.59
CUST-BD-04399,Hussain Mia,47,Male,High-Value,Loyal,Sylhet,Sylhet,19,52656.74
CUST-BD-04828,Kaniz Talukder,44,Female,Moderate-Spender,Regular,Barisal,Bhola,14,56949.78
CUST-BD-04899,Toma Sarkar,43,Female,High-Value,Loyal,Mymensingh,Mymensingh,16,334621.14
CUST-BD-04930,Liton Rahman,33,Male,High-Value,Loyal,Mymensingh,Jamalpur,22,289516.01
CUST-BD-01464,Lamiya Hawlader,24,Female,High-Value,Loyal,Sylhet,Habiganj,1,304201.6
CUST-BD-02619,Farhan Akter,40,Male,Moderate-Spender,Regular,Rajshahi,Rajshahi,19,70411.78
CUST-BD-01160,Mitu Khan,31,Female,Moderate-Spender,Regular,Rangpur,Lalmonirhat,21,65545.11
CUST-BD-03568,Riya Khan,47,Female,Low-Engagement,Reactivated,Rangpur,Kurigram,12,19121.53
CUST-BD-04267,Belal Sheikh,38,Male,Moderate-Spender,New,Rangpur,Gaibandha,9,59734.45
CUST-BD-00608,Jamal Biswas,20,Male,Moderate-Spender,Regular,Dhaka,Narsingdi,17,37943.39
CUST-BD-01725,Popy Banik,23,Female,Low-Engagement,Churned-Risk,Sylhet,Sylhet,5,7525.62
CUST-BD-03245,Lamiya Rahman,32,Female,Moderate-Spender,New,Khulna,Jessore,16,65678.34
CUST-BD-04937,Lamiya Paul,35,Female,Low-Engagement,Churned-Risk,Sylhet,Sylhet,9,16135.3
CUST-BD-00989,Nasreen Dey,32,Female,High-Value,Regular,Barisal,Pirojpur,21,475616.75
CUST-BD-02241,Milon Molla,36,Male,High-Value,Regular,Chittagong,Comilla,18,428834.18
CUST-BD-02136,Fatema Dey,28,Female,Moderate-Spender,Regular,Mymensingh,Netrokona,15,47626.26
CUST-BD-00451,Nasreen Sikder,34,Female,High-Value,Regular,Barisal,Barisal,5,438159.1
CUST-BD-04552,Sumaiya Das,45,Female,Moderate-Spender,Regular,Chittagong,Cox's Bazar,12,37997.11
CUST-BD-03952,Farhan Begum,24,Male,Low-Engagement,Regular,Dhaka,Manikganj,22,1261.82
CUST-BD-01313,Sadia Molla,51,Female,Low-Engagement,Loyal,Mymensingh,Mymensingh,5,8355.37
CUST-BD-04740,Nusrat Rahman,43,Female,Moderate-Spender,Loyal,Sylhet,Sylhet,22,59870.13
CUST-BD-00306,Rafi Ahmed,36,Male,Moderate-Spender,Regular,Rajshahi,Natore,15,43804.82
CUST-BD-00653,Jahangir Nath,31,Male,High-Value,New,Chittagong,Chandpur,14,431631.4
